"","subNum","cong","Inter","rt","Exp"
"486","106","1","1",565,"Mirman_Magnuson"
"487","106","1","1",716,"Mirman_Magnuson"
"488","106","1","1",554,"Mirman_Magnuson"
"489","106","1","1",726,"Mirman_Magnuson"
"490","106","1","1",566,"Mirman_Magnuson"
"491","106","1","1",599,"Mirman_Magnuson"
"492","106","1","1",668,"Mirman_Magnuson"
"493","106","1","1",505,"Mirman_Magnuson"
"495","106","1","1",767,"Mirman_Magnuson"
"496","106","1","1",608,"Mirman_Magnuson"
"497","106","1","1",908,"Mirman_Magnuson"
"498","106","1","1",615,"Mirman_Magnuson"
"499","106","1","1",756,"Mirman_Magnuson"
"500","106","1","1",774,"Mirman_Magnuson"
"501","123","2","2",559,"Mirman_Magnuson"
"502","123","2","2",746,"Mirman_Magnuson"
"503","123","2","2",634,"Mirman_Magnuson"
"504","123","2","2",520,"Mirman_Magnuson"
"505","123","2","2",886,"Mirman_Magnuson"
"506","123","2","2",1048,"Mirman_Magnuson"
"507","123","2","2",600,"Mirman_Magnuson"
"508","123","2","2",924,"Mirman_Magnuson"
"509","123","2","2",689,"Mirman_Magnuson"
"510","123","2","2",998,"Mirman_Magnuson"
"511","123","2","2",956,"Mirman_Magnuson"
"512","123","2","2",570,"Mirman_Magnuson"
"513","123","2","2",1028,"Mirman_Magnuson"
"514","123","2","2",558,"Mirman_Magnuson"
"515","123","2","2",827,"Mirman_Magnuson"
"516","123","2","2",895,"Mirman_Magnuson"
"517","123","2","2",770,"Mirman_Magnuson"
"518","123","2","2",831,"Mirman_Magnuson"
"519","123","2","2",810,"Mirman_Magnuson"
"520","123","2","2",1158,"Mirman_Magnuson"
"521","123","2","2",981,"Mirman_Magnuson"
"522","123","2","2",1187,"Mirman_Magnuson"
"523","123","2","2",1057,"Mirman_Magnuson"
"524","123","2","2",764,"Mirman_Magnuson"
"525","123","2","2",898,"Mirman_Magnuson"
"526","123","2","1",903,"Mirman_Magnuson"
"528","123","2","1",567,"Mirman_Magnuson"
"529","123","2","1",624,"Mirman_Magnuson"
"530","123","2","1",831,"Mirman_Magnuson"
"532","123","2","1",883,"Mirman_Magnuson"
"533","123","2","1",984,"Mirman_Magnuson"
"534","123","2","1",853,"Mirman_Magnuson"
"535","123","2","1",903,"Mirman_Magnuson"
"536","123","2","1",676,"Mirman_Magnuson"
"537","123","2","1",620,"Mirman_Magnuson"
"538","123","2","1",765,"Mirman_Magnuson"
"539","123","2","1",824,"Mirman_Magnuson"
"540","123","2","1",724,"Mirman_Magnuson"
"541","123","2","1",692,"Mirman_Magnuson"
"542","123","2","1",931,"Mirman_Magnuson"
"543","123","2","1",770,"Mirman_Magnuson"
"544","123","2","1",725,"Mirman_Magnuson"
"545","123","2","1",708,"Mirman_Magnuson"
"546","123","2","1",817,"Mirman_Magnuson"
"547","123","2","1",714,"Mirman_Magnuson"
"548","123","2","1",682,"Mirman_Magnuson"
"549","123","2","1",981,"Mirman_Magnuson"
"550","123","2","1",1231,"Mirman_Magnuson"
"551","123","1","1",802,"Mirman_Magnuson"
"552","123","1","1",599,"Mirman_Magnuson"
"553","123","1","1",587,"Mirman_Magnuson"
