"","subNum","cong","Inter","rt","Exp"
"336","1",0,1,1,"Forti_Humphreys"
"337","1",0,0,1,"Forti_Humphreys"
"338","1",1,1,1,"Forti_Humphreys"
"339","1",1,1,0,"Forti_Humphreys"
"340","1",1,1,0,"Forti_Humphreys"
"341","1",1,1,1,"Forti_Humphreys"
"342","1",1,0,1,"Forti_Humphreys"
"343","1",0,0,0,"Forti_Humphreys"
"344","1",1,1,0,"Forti_Humphreys"
"345","1",0,0,0,"Forti_Humphreys"
"346","1",0,0,0,"Forti_Humphreys"
"347","1",1,0,1,"Forti_Humphreys"
"348","1",0,1,0,"Forti_Humphreys"
"349","1",1,0,1,"Forti_Humphreys"
"350","1",0,0,0,"Forti_Humphreys"
"351","1",1,1,1,"Forti_Humphreys"
"352","1",1,1,1,"Forti_Humphreys"
"353","1",1,1,0,"Forti_Humphreys"
"354","1",1,0,1,"Forti_Humphreys"
"355","1",0,1,0,"Forti_Humphreys"
"356","1",0,0,1,"Forti_Humphreys"
"357","1",0,0,0,"Forti_Humphreys"
"358","1",0,1,0,"Forti_Humphreys"
"359","1",0,1,0,"Forti_Humphreys"
"360","1",0,0,0,"Forti_Humphreys"
"361","1",1,1,0,"Forti_Humphreys"
"362","1",1,1,1,"Forti_Humphreys"
"363","1",1,0,1,"Forti_Humphreys"
"364","2",1,0,1,"Forti_Humphreys"
"365","2",1,0,0,"Forti_Humphreys"
"366","2",1,1,0,"Forti_Humphreys"
"367","2",0,0,0,"Forti_Humphreys"
"368","2",1,1,0,"Forti_Humphreys"
"369","2",1,1,0,"Forti_Humphreys"
"370","2",0,0,1,"Forti_Humphreys"
"371","2",0,1,0,"Forti_Humphreys"
"372","2",1,1,0,"Forti_Humphreys"
"373","2",0,0,0,"Forti_Humphreys"
"374","2",1,1,0,"Forti_Humphreys"
"375","2",0,1,0,"Forti_Humphreys"
"376","2",1,1,0,"Forti_Humphreys"
"377","2",0,0,0,"Forti_Humphreys"
"378","2",1,0,0,"Forti_Humphreys"
"379","2",1,1,0,"Forti_Humphreys"
"380","2",1,1,0,"Forti_Humphreys"
"381","2",1,1,0,"Forti_Humphreys"
"382","2",0,0,0,"Forti_Humphreys"
"383","2",1,0,0,"Forti_Humphreys"
"384","2",1,0,0,"Forti_Humphreys"
"385","2",0,1,1,"Forti_Humphreys"
"386","2",1,1,0,"Forti_Humphreys"
"387","2",1,1,0,"Forti_Humphreys"
"388","2",1,0,1,"Forti_Humphreys"
"389","2",1,0,0,"Forti_Humphreys"
"390","2",1,0,0,"Forti_Humphreys"
"391","2",0,1,0,"Forti_Humphreys"
"392","2",0,1,0,"Forti_Humphreys"
"393","2",1,1,0,"Forti_Humphreys"
"394","2",0,0,1,"Forti_Humphreys"
"395","2",0,0,0,"Forti_Humphreys"
"396","2",0,0,0,"Forti_Humphreys"
"397","2",1,0,0,"Forti_Humphreys"
"398","2",0,1,1,"Forti_Humphreys"
"399","2",1,1,1,"Forti_Humphreys"
"400","2",1,1,0,"Forti_Humphreys"
"401","2",1,0,0,"Forti_Humphreys"
"402","2",1,1,1,"Forti_Humphreys"
"403","2",1,0,0,"Forti_Humphreys"
"404","2",0,1,1,"Forti_Humphreys"
"405","2",0,1,0,"Forti_Humphreys"
"406","2",1,1,1,"Forti_Humphreys"
"407","2",0,0,0,"Forti_Humphreys"
"408","2",1,1,1,"Forti_Humphreys"
"409","2",0,1,0,"Forti_Humphreys"
"410","2",1,1,0,"Forti_Humphreys"
"411","2",1,0,1,"Forti_Humphreys"
"412","2",1,0,1,"Forti_Humphreys"
"413","2",1,0,0,"Forti_Humphreys"
"414","2",0,1,1,"Forti_Humphreys"
"415","2",1,1,1,"Forti_Humphreys"
"416","2",1,1,0,"Forti_Humphreys"
"417","2",0,0,1,"Forti_Humphreys"
"418","2",0,0,0,"Forti_Humphreys"
"419","2",0,1,1,"Forti_Humphreys"
"420","2",0,1,0,"Forti_Humphreys"
"421","2",1,1,0,"Forti_Humphreys"
"422","2",0,1,0,"Forti_Humphreys"
"423","2",0,1,0,"Forti_Humphreys"
"424","2",1,0,1,"Forti_Humphreys"
"425","2",1,0,0,"Forti_Humphreys"
"426","2",0,0,0,"Forti_Humphreys"
"427","2",1,1,0,"Forti_Humphreys"
"428","2",0,1,0,"Forti_Humphreys"
"429","2",0,1,1,"Forti_Humphreys"
"430","2",0,1,0,"Forti_Humphreys"
"431","2",0,1,1,"Forti_Humphreys"
"432","2",0,1,1,"Forti_Humphreys"
"433","2",1,0,0,"Forti_Humphreys"
"434","2",1,1,1,"Forti_Humphreys"
"435","2",0,1,1,"Forti_Humphreys"
"436","2",0,1,0,"Forti_Humphreys"
"437","2",1,1,0,"Forti_Humphreys"
"438","2",0,0,0,"Forti_Humphreys"
"439","2",1,0,0,"Forti_Humphreys"
"440","2",1,0,0,"Forti_Humphreys"
"441","2",0,1,0,"Forti_Humphreys"
"442","2",1,1,1,"Forti_Humphreys"
"443","2",1,1,1,"Forti_Humphreys"
"444","2",1,0,1,"Forti_Humphreys"
"445","2",1,0,0,"Forti_Humphreys"
"446","2",1,1,0,"Forti_Humphreys"
"447","2",0,1,0,"Forti_Humphreys"
"448","2",0,1,0,"Forti_Humphreys"
"449","2",0,1,0,"Forti_Humphreys"
"450","2",0,1,1,"Forti_Humphreys"
"451","2",0,0,0,"Forti_Humphreys"
